step,input,v,v_th_eff,spike
4476,1.3,0.872584,1.6612,0
4477,1.3,0.893429,1.659,0
4478,1.3,0.913258,1.65681,0
4479,1.3,0.93212,1.65462,0
4480,1.3,0.950061,1.65244,0
4481,1.3,0.967128,1.65027,0
4482,1.3,0.983362,1.64811,0
4483,1.3,0.998805,1.64595,0
4484,1.3,1.01349,1.6438,0
4485,1.3,1.02747,1.64166,0
4486,1.3,1.04076,1.63953,0
4487,1.3,1.0534,1.6374,0
4488,1.3,1.06543,1.63528,0
4489,1.3,1.07687,1.63316,0
4490,1.3,1.08775,1.63105,0
4491,1.3,1.0981,1.62895,0
4492,1.3,1.10795,1.62686,0
4493,1.3,1.11732,1.62478,0
4494,1.3,1.12623,1.6227,0
4495,1.3,1.1347,1.62062,0
4496,1.3,1.14276,1.61856,0
4497,1.3,1.15043,1.6165,0
4498,1.3,1.15773,1.61445,0
4499,1.3,1.16466,1.6124,0
4500,1.3,1.17126,1.61037,0
4501,1.3,1.17754,1.60834,0
4502,1.3,1.18352,1.60631,0
4503,1.3,1.1892,1.60429,0
4504,1.3,1.1946,1.60228,0
4505,1.3,1.19974,1.60028,0
4506,1.3,1.20463,1.59828,0
4507,1.3,1.20928,1.59629,0
4508,1.3,1.21371,1.5943,0
4509,1.3,1.21791,1.59233,0
4510,1.3,1.22192,1.59036,0
4511,1.3,1.22573,1.58839,0
4512,1.3,1.22935,1.58643,0
4513,1.3,1.23279,1.58448,0
4514,1.3,1.23607,1.58254,0
4515,1.3,1.23919,1.5806,0
4516,1.3,1.24216,1.57867,0
4517,1.3,1.24498,1.57674,0
4518,1.3,1.24766,1.57482,0
4519,1.3,1.25021,1.57291,0
4520,1.3,1.25264,1.571,0
4521,1.3,1.25495,1.5691,0
4522,1.3,1.25715,1.56721,0
4523,1.3,1.25924,1.56532,0
4524,1.3,1.26123,1.56344,0
4525,1.3,1.26312,1.56156,0
4526,1.3,1.26492,1.5597,0
4527,1.3,1.26663,1.55783,0
4528,1.3,1.26825,1.55598,0
4529,1.3,1.2698,1.55413,0
4530,1.3,1.27128,1.55228,0
4531,1.3,1.27268,1.55044,0
4532,1.3,1.27401,1.54861,0
4533,1.3,1.27528,1.54679,0
4534,1.3,1.27648,1.54497,0
4535,1.3,1.27763,1.54315,0
4536,1.3,1.27872,1.54135,0
4537,1.3,1.27976,1.53954,0
4538,1.3,1.28075,1.53775,0
4539,1.3,1.28168,1.53596,0
4540,1.3,1.28258,1.53418,0
4541,1.3,1.28343,1.5324,0
4542,1.3,1.28424,1.53063,0
4543,1.3,1.285,1.52886,0
4544,1.3,1.28574,1.5271,0
4545,1.3,1.28643,1.52535,0
4546,1.3,1.28709,1.5236,0
4547,1.3,1.28772,1.52186,0
4548,1.3,1.28832,1.52012,0
4549,1.3,1.28889,1.51839,0
4550,1.3,1.28943,1.51666,0
4551,1.3,1.28995,1.51494,0
4552,1.3,1.29044,1.51323,0
4553,1.3,1.2909,1.51152,0
4554,1.3,1.29135,1.50982,0
4555,1.3,1.29177,1.50812,0
4556,1.3,1.29217,1.50643,0
4557,1.3,1.29255,1.50475,0
4558,1.3,1.29292,1.50307,0
4559,1.3,1.29326,1.50139,0
4560,1.3,1.29359,1.49973,0
4561,1.3,1.2939,1.49806,0
4562,1.3,1.2942,1.49641,0
4563,1.3,1.29448,1.49475,0
4564,1.3,1.29475,1.49311,0
4565,1.3,1.29501,1.49147,0
4566,1.3,1.29525,1.48983,0
4567,1.3,1.29548,1.4882,0
4568,1.3,1.2957,1.48658,0
4569,1.3,1.29591,1.48496,0
4570,1.3,1.29611,1.48334,0
4571,1.3,1.2963,1.48173,0
4572,1.3,1.29648,1.48013,0
4573,1.3,1.29665,1.47853,0
4574,1.3,1.29682,1.47694,0
4575,1.3,1.29697,1.47535,0
4576,1.3,1.29712,1.47377,0
4577,1.3,1.29726,1.4722,0
4578,1.3,1.29739,1.47062,0
4579,1.3,1.29752,1.46906,0
4580,1.3,1.29764,1.4675,0
4581,1.3,1.29776,1.46594,0
4582,1.3,1.29787,1.46439,0
4583,1.3,1.29797,1.46284,0
4584,1.3,1.29807,1.4613,0
4585,1.3,1.29816,1.45977,0
4586,1.3,1.29825,1.45824,0
4587,1.3,1.29834,1.45671,0
4588,1.3,1.29842,1.45519,0
4589,1.3,1.2985,1.45368,0
4590,1.3,1.29857,1.45217,0
4591,1.3,1.29864,1.45067,0
4592,1.3,1.29871,1.44917,0
4593,1.3,1.29877,1.44767,0
4594,1.3,1.29883,1.44618,0
4595,1.3,1.29889,1.4447,0
4596,1.3,1.29894,1.44322,0
4597,1.3,1.29899,1.44174,0
4598,1.3,1.29904,1.44027,0
4599,1.3,1.29909,1.43881,0
4600,1.3,1.29913,1.43735,0
4601,1.3,1.29918,1.43589,0
4602,1.3,1.29922,1.43444,0
4603,1.3,1.29925,1.43299,0
4604,1.3,1.29929,1.43155,0
4605,1.3,1.29932,1.43012,0
4606,1.3,1.29936,1.42869,0
4607,1.3,1.29939,1.42726,0
4608,1.3,1.29942,1.42584,0
4609,1.3,1.29945,1.42442,0
4610,1.3,1.29947,1.42301,0
4611,1.3,1.2995,1.4216,0
4612,1.3,1.29952,1.4202,0
4613,1.3,1.29955,1.4188,0
4614,1.3,1.29957,1.41741,0
4615,1.3,1.29959,1.41602,0
4616,1.3,1.29961,1.41463,0
4617,1.3,1.29963,1.41325,0
4618,1.3,1.29965,1.41188,0
4619,1.3,1.29966,1.41051,0
4620,1.3,1.29968,1.40914,0
4621,1.3,1.2997,1.40778,0
4622,1.3,1.29971,1.40642,0
4623,1.3,1.29973,1.40507,0
4624,1.3,1.29974,1.40372,0
4625,1.3,1.29975,1.40238,0
4626,1.3,1.29976,1.40104,0
4627,1.3,1.29978,1.3997,0
4628,1.3,1.29979,1.39837,0
4629,1.3,1.2998,1.39705,0
4630,1.3,1.29981,1.39573,0
4631,1.3,1.29982,1.39441,0
4632,1.3,1.29982,1.3931,0
4633,1.3,1.29983,1.39179,0
4634,1.3,1.29984,1.39049,0
4635,1.3,1.29985,1.38919,0
4636,1.3,1.29986,1.38789,0
4637,1.3,1.29986,1.3866,0
4638,1.3,1.29987,1.38531,0
4639,1.3,1.29988,1.38403,0
4640,1.3,1.29988,1.38275,0
4641,1.3,1.29989,1.38148,0
4642,1.3,1.29989,1.38021,0
4643,1.3,1.2999,1.37895,0
4644,1.3,1.2999,1.37768,0
4645,1.3,1.29991,1.37643,0
4646,1.3,1.29991,1.37517,0
4647,1.3,1.29992,1.37393,0
4648,1.3,1.29992,1.37268,0
4649,1.3,1.29992,1.37144,0
4650,1.3,1.29993,1.37021,0
4651,1.3,1.29993,1.36897,0
4652,1.3,1.29994,1.36775,0
4653,1.3,1.29994,1.36652,0
4654,1.3,1.29994,1.3653,0
4655,1.3,1.29994,1.36409,0
4656,1.3,1.29995,1.36288,0
4657,1.3,1.29995,1.36167,0
4658,1.3,1.29995,1.36046,0
4659,1.3,1.29995,1.35926,0
4660,1.3,1.29996,1.35807,0
4661,1.3,1.29996,1.35688,0
4662,1.3,1.29996,1.35569,0
4663,1.3,1.29996,1.35451,0
4664,1.3,1.29996,1.35333,0
4665,1.3,1.29997,1.35215,0
4666,1.3,1.29997,1.35098,0
4667,1.3,1.29997,1.34981,0
4668,1.3,1.29997,1.34865,0
4669,1.3,1.29997,1.34749,0
4670,1.3,1.29997,1.34633,0
4671,1.3,1.29998,1.34518,0
4672,1.3,1.29998,1.34403,0
4673,1.3,1.29998,1.34288,0
4674,1.3,1.29998,1.34174,0
4675,1.3,1.29998,1.34061,0
4676,1.3,1.29998,1.33947,0
4677,1.3,1.29998,1.33834,0
4678,1.3,1.29998,1.33722,0
4679,1.3,1.29998,1.33609,0
4680,1.3,1.29998,1.33498,0
4681,1.3,1.29998,1.33386,0
4682,1.3,1.29999,1.33275,0
4683,1.3,1.29999,1.33164,0
4684,1.3,1.29999,1.33054,0
4685,1.3,1.29999,1.32944,0
4686,1.3,1.29999,1.32834,0
4687,1.3,1.29999,1.32725,0
4688,1.3,1.29999,1.32616,0
4689,1.3,1.29999,1.32508,0
4690,1.3,1.29999,1.32399,0
4691,1.3,1.29999,1.32292,0
4692,1.3,1.29999,1.32184,0
4693,1.3,1.29999,1.32077,0
4694,1.3,1.29999,1.3197,0
4695,1.3,1.29999,1.31864,0
4696,1.3,1.29999,1.31758,0
4697,1.3,1.29999,1.31652,0
4698,1.3,1.29999,1.31547,0
4699,1.3,1.29999,1.31442,0
4700,1.3,1.29999,1.31337,0
4701,1.3,1.29999,1.31233,0
4702,1.3,1.29999,1.31129,0
4703,1.3,1.29999,1.31025,0
4704,1.3,1.3,1.30922,0
4705,1.3,1.3,1.30819,0
4706,1.3,1.3,1.30717,0
4707,1.3,1.3,1.30614,0
4708,1.3,1.3,1.30513,0
4709,1.3,1.3,1.30411,0
4710,1.3,1.3,1.3031,0
4711,1.3,1.3,1.30209,0
4712,1.3,1.3,1.30108,0
4713,1.3,1.3,1.30008,0
4714,1.3,0.299997,1.29908,1000
4715,1.3,0.348768,1.69742,0
4716,1.3,0.39516,1.6951,0
4717,1.3,0.43929,1.69279,0
4718,1.3,0.481267,1.69048,0
4719,1.3,0.521197,1.68819,0
4720,1.3,0.55918,1.6859,0
4721,1.3,0.59531,1.68361,0
4722,1.3,0.629678,1.68134,0
4723,1.3,0.66237,1.67907,0
4724,1.3,0.693468,1.67681,0
4725,1.3,0.723049,1.67456,0
4726,1.3,0.751187,1.67231,0
4727,1.3,0.777953,1.67008,0
4728,1.3,0.803413,1.66785,0
4729,1.3,0.827632,1.66562,0
4730,1.3,0.85067,1.66341,0
4731,1.3,0.872584,1.6612,0
4732,1.3,0.893429,1.659,0
4733,1.3,0.913258,1.65681,0
4734,1.3,0.93212,1.65462,0
4735,1.3,0.950061,1.65244,0
4736,1.3,0.967128,1.65027,0
4737,1.3,0.983362,1.64811,0
4738,1.3,0.998805,1.64595,0
4739,1.3,1.01349,1.6438,0
4740,1.3,1.02747,1.64166,0
4741,1.3,1.04076,1.63953,0
4742,1.3,1.0534,1.6374,0
4743,1.3,1.06543,1.63528,0
4744,1.3,1.07687,1.63316,0
4745,1.3,1.08775,1.63105,0
4746,1.3,1.0981,1.62895,0
4747,1.3,1.10795,1.62686,0
4748,1.3,1.11732,1.62478,0
4749,1.3,1.12623,1.6227,0
4750,1.3,1.1347,1.62062,0
4751,1.3,1.14276,1.61856,0
4752,1.3,1.15043,1.6165,0
4753,1.3,1.15773,1.61445,0
4754,1.3,1.16466,1.6124,0
4755,1.3,1.17126,1.61037,0
4756,1.3,1.17754,1.60834,0
4757,1.3,1.18352,1.60631,0
4758,1.3,1.1892,1.60429,0
4759,1.3,1.1946,1.60228,0
4760,1.3,1.19974,1.60028,0
4761,1.3,1.20463,1.59828,0
4762,1.3,1.20928,1.59629,0
4763,1.3,1.21371,1.5943,0
4764,1.3,1.21791,1.59233,0
4765,1.3,1.22192,1.59036,0
4766,1.3,1.22573,1.58839,0
4767,1.3,1.22935,1.58643,0
4768,1.3,1.23279,1.58448,0
4769,1.3,1.23607,1.58254,0
4770,1.3,1.23919,1.5806,0
4771,1.3,1.24216,1.57867,0
4772,1.3,1.24498,1.57674,0
4773,1.3,1.24766,1.57482,0
4774,1.3,1.25021,1.57291,0
4775,1.3,1.25264,1.571,0
4776,1.3,1.25495,1.5691,0
4777,1.3,1.25715,1.56721,0
4778,1.3,1.25924,1.56532,0
4779,1.3,1.26123,1.56344,0
4780,1.3,1.26312,1.56156,0
4781,1.3,1.26492,1.5597,0
4782,1.3,1.26663,1.55783,0
4783,1.3,1.26825,1.55598,0
4784,1.3,1.2698,1.55413,0
4785,1.3,1.27128,1.55228,0
4786,1.3,1.27268,1.55044,0
4787,1.3,1.27401,1.54861,0
4788,1.3,1.27528,1.54679,0
4789,1.3,1.27648,1.54497,0
4790,1.3,1.27763,1.54315,0
4791,1.3,1.27872,1.54135,0
4792,1.3,1.27976,1.53954,0
4793,1.3,1.28075,1.53775,0
4794,1.3,1.28168,1.53596,0
4795,1.3,1.28258,1.53418,0
4796,1.3,1.28343,1.5324,0
4797,1.3,1.28424,1.53063,0
4798,1.3,1.285,1.52886,0
4799,1.3,1.28574,1.5271,0
4800,1.3,1.28643,1.52535,0
4801,1.3,1.28709,1.5236,0
4802,1.3,1.28772,1.52186,0
4803,1.3,1.28832,1.52012,0
4804,1.3,1.28889,1.51839,0
4805,1.3,1.28943,1.51666,0
4806,1.3,1.28995,1.51494,0
4807,1.3,1.29044,1.51323,0
4808,1.3,1.2909,1.51152,0
4809,1.3,1.29135,1.50982,0
4810,1.3,1.29177,1.50812,0
4811,1.3,1.29217,1.50643,0
4812,1.3,1.29255,1.50475,0
4813,1.3,1.29292,1.50307,0
4814,1.3,1.29326,1.50139,0
4815,1.3,1.29359,1.49973,0
4816,1.3,1.2939,1.49806,0
4817,1.3,1.2942,1.49641,0
4818,1.3,1.29448,1.49475,0
4819,1.3,1.29475,1.49311,0
4820,1.3,1.29501,1.49147,0
4821,1.3,1.29525,1.48983,0
4822,1.3,1.29548,1.4882,0
4823,1.3,1.2957,1.48658,0
4824,1.3,1.29591,1.48496,0
4825,1.3,1.29611,1.48334,0
4826,1.3,1.2963,1.48173,0
4827,1.3,1.29648,1.48013,0
4828,1.3,1.29665,1.47853,0
4829,1.3,1.29682,1.47694,0
4830,1.3,1.29697,1.47535,0
4831,1.3,1.29712,1.47377,0
4832,1.3,1.29726,1.4722,0
4833,1.3,1.29739,1.47062,0
4834,1.3,1.29752,1.46906,0
4835,1.3,1.29764,1.4675,0
4836,1.3,1.29776,1.46594,0
4837,1.3,1.29787,1.46439,0
4838,1.3,1.29797,1.46284,0
4839,1.3,1.29807,1.4613,0
4840,1.3,1.29816,1.45977,0
4841,1.3,1.29825,1.45824,0
4842,1.3,1.29834,1.45671,0
4843,1.3,1.29842,1.45519,0
4844,1.3,1.2985,1.45368,0
4845,1.3,1.29857,1.45217,0
4846,1.3,1.29864,1.45067,0
4847,1.3,1.29871,1.44917,0
4848,1.3,1.29877,1.44767,0
4849,1.3,1.29883,1.44618,0
4850,1.3,1.29889,1.4447,0
4851,1.3,1.29894,1.44322,0
4852,1.3,1.29899,1.44174,0
4853,1.3,1.29904,1.44027,0
4854,1.3,1.29909,1.43881,0
4855,1.3,1.29913,1.43735,0
4856,1.3,1.29918,1.43589,0
4857,1.3,1.29922,1.43444,0
4858,1.3,1.29925,1.43299,0
4859,1.3,1.29929,1.43155,0
4860,1.3,1.29932,1.43012,0
4861,1.3,1.29936,1.42869,0
4862,1.3,1.29939,1.42726,0
4863,1.3,1.29942,1.42584,0
4864,1.3,1.29945,1.42442,0
4865,1.3,1.29947,1.42301,0
4866,1.3,1.2995,1.4216,0
4867,1.3,1.29952,1.4202,0
4868,1.3,1.29955,1.4188,0
4869,1.3,1.29957,1.41741,0
4870,1.3,1.29959,1.41602,0
4871,1.3,1.29961,1.41463,0
4872,1.3,1.29963,1.41325,0
4873,1.3,1.29965,1.41188,0
4874,1.3,1.29966,1.41051,0
4875,1.3,1.29968,1.40914,0
4876,1.3,1.2997,1.40778,0
4877,1.3,1.29971,1.40642,0
4878,1.3,1.29973,1.40507,0
4879,1.3,1.29974,1.40372,0
4880,1.3,1.29975,1.40238,0
4881,1.3,1.29976,1.40104,0
4882,1.3,1.29978,1.3997,0
4883,1.3,1.29979,1.39837,0
4884,1.3,1.2998,1.39705,0
4885,1.3,1.29981,1.39573,0
4886,1.3,1.29982,1.39441,0
4887,1.3,1.29982,1.3931,0
4888,1.3,1.29983,1.39179,0
4889,1.3,1.29984,1.39049,0
4890,1.3,1.29985,1.38919,0
4891,1.3,1.29986,1.38789,0
4892,1.3,1.29986,1.3866,0
4893,1.3,1.29987,1.38531,0
4894,1.3,1.29988,1.38403,0
4895,1.3,1.29988,1.38275,0
4896,1.3,1.29989,1.38148,0
4897,1.3,1.29989,1.38021,0
4898,1.3,1.2999,1.37895,0
4899,1.3,1.2999,1.37768,0
4900,1.3,1.29991,1.37643,0
4901,1.3,1.29991,1.37517,0
4902,1.3,1.29992,1.37393,0
4903,1.3,1.29992,1.37268,0
4904,1.3,1.29992,1.37144,0
4905,1.3,1.29993,1.37021,0
4906,1.3,1.29993,1.36897,0
4907,1.3,1.29994,1.36775,0
4908,1.3,1.29994,1.36652,0
4909,1.3,1.29994,1.3653,0
4910,1.3,1.29994,1.36409,0
4911,1.3,1.29995,1.36288,0
4912,1.3,1.29995,1.36167,0
4913,1.3,1.29995,1.36046,0
4914,1.3,1.29995,1.35926,0
4915,1.3,1.29996,1.35807,0
4916,1.3,1.29996,1.35688,0
4917,1.3,1.29996,1.35569,0
4918,1.3,1.29996,1.35451,0
4919,1.3,1.29996,1.35333,0
4920,1.3,1.29997,1.35215,0
4921,1.3,1.29997,1.35098,0
4922,1.3,1.29997,1.34981,0
4923,1.3,1.29997,1.34865,0
4924,1.3,1.29997,1.34749,0
4925,1.3,1.29997,1.34633,0
4926,1.3,1.29998,1.34518,0
4927,1.3,1.29998,1.34403,0
4928,1.3,1.29998,1.34288,0
4929,1.3,1.29998,1.34174,0
4930,1.3,1.29998,1.34061,0
4931,1.3,1.29998,1.33947,0
4932,1.3,1.29998,1.33834,0
4933,1.3,1.29998,1.33722,0
4934,1.3,1.29998,1.33609,0
4935,1.3,1.29998,1.33498,0
4936,1.3,1.29998,1.33386,0
4937,1.3,1.29999,1.33275,0
4938,1.3,1.29999,1.33164,0
4939,1.3,1.29999,1.33054,0
4940,1.3,1.29999,1.32944,0
4941,1.3,1.29999,1.32834,0
4942,1.3,1.29999,1.32725,0
4943,1.3,1.29999,1.32616,0
4944,1.3,1.29999,1.32508,0
4945,1.3,1.29999,1.32399,0
4946,1.3,1.29999,1.32292,0
4947,1.3,1.29999,1.32184,0
4948,1.3,1.29999,1.32077,0
4949,1.3,1.29999,1.3197,0
4950,1.3,1.29999,1.31864,0
4951,1.3,1.29999,1.31758,0
4952,1.3,1.29999,1.31652,0
4953,1.3,1.29999,1.31547,0
4954,1.3,1.29999,1.31442,0
4955,1.3,1.29999,1.31337,0
4956,1.3,1.29999,1.31233,0
4957,1.3,1.29999,1.31129,0
4958,1.3,1.29999,1.31025,0
4959,1.3,1.3,1.30922,0
4960,1.3,1.3,1.30819,0
4961,1.3,1.3,1.30717,0
4962,1.3,1.3,1.30614,0
4963,1.3,1.3,1.30513,0
4964,1.3,1.3,1.30411,0
4965,1.3,1.3,1.3031,0
4966,1.3,1.3,1.30209,0
4967,1.3,1.3,1.30108,0
4968,1.3,1.3,1.30008,0
4969,1.3,0.299997,1.29908,1000
4970,1.3,0.348768,1.69742,0
4971,1.3,0.39516,1.6951,0
4972,1.3,0.43929,1.69279,0
4973,1.3,0.481267,1.69048,0
4974,1.3,0.521197,1.68819,0
4975,1.3,0.55918,1.6859,0
4976,1.3,0.59531,1.68361,0
4977,1.3,0.629678,1.68134,0
4978,1.3,0.66237,1.67907,0
4979,1.3,0.693468,1.67681,0
4980,1.3,0.723049,1.67456,0
4981,1.3,0.751187,1.67231,0
4982,1.3,0.777953,1.67008,0
4983,1.3,0.803413,1.66785,0
4984,1.3,0.827632,1.66562,0
4985,1.3,0.85067,1.66341,0
4986,1.3,0.872584,1.6612,0
4987,1.3,0.893429,1.659,0
4988,1.3,0.913258,1.65681,0
4989,1.3,0.93212,1.65462,0
4990,1.3,0.950061,1.65244,0
4991,1.3,0.967128,1.65027,0
4992,1.3,0.983362,1.64811,0
4993,1.3,0.998805,1.64595,0
4994,1.3,1.01349,1.6438,0
4995,1.3,1.02747,1.64166,0
4996,1.3,1.04076,1.63953,0
4997,1.3,1.0534,1.6374,0
4998,1.3,1.06543,1.63528,0
4999,1.3,1.07687,1.63316,0
